# ReginIDs HIDs  HosthaloID Mvir[3] Xc Yc Zc[4-6]  Rvir[7] fMhires[8] cNFW[9] Mgas200[10] M*200[11] M500[12] R500[13] fgas500[14] f*500[15]
2.880000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.585970000000000000e+14 5.002775480607899954e+05 5.003271789906899794e+05 5.004462079181299778e+05 1.414880000000000109e+03 9.978409999999999780e-01 5.276769999999999960e+00 8.348710000000000000e+13 7.570550000000000000e+12 4.778835156250000000e+14 9.352829139118420017e+02 1.172555163502693176e-01 1.329911407083272934e-02
2.890000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 5.882940000000000000e+14 5.003263759426799952e+05 5.004152348265100154e+05 5.003747565206100116e+05 1.362630000000000109e+03 9.990360000000000351e-01 2.328710000000000058e+00 6.855600000000000000e+13 6.846080000000000000e+12 2.507520898437500000e+14 7.555105423922695991e+02 8.669432997703552246e-02 1.449941750615835190e-02
2.900000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.610690000000000000e+14 5.002679267021900159e+05 5.002873338409899734e+05 5.003084344315199996e+05 1.416640000000000100e+03 9.975739999999999608e-01 5.045460000000000278e+00 8.411830000000000000e+13 7.977660000000000000e+12 4.569649609375000000e+14 9.215663919946782698e+02 1.094652116298675537e-01 1.450223568826913834e-02
2.910000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.764390000000000000e+14 5.002576294018999906e+05 5.004818233632600168e+05 5.005673102496800129e+05 1.427539999999999964e+03 9.976580000000000448e-01 6.451220000000000176e+00 7.933930000000000000e+13 8.529520000000000000e+12 4.187064453125000000e+14 8.953556799581456289e+02 1.046665161848068237e-01 1.319340709596872330e-02
2.920000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.294380000000000000e+14 5.003034806366299745e+05 5.005929219397500274e+05 5.004669677579799900e+05 1.393680000000000064e+03 9.978989999999999805e-01 2.686119999999999841e+00 7.408130000000000000e+13 7.566250000000000000e+12 4.012423046875000000e+14 8.828998631997758366e+02 9.461712837219238281e-02 1.489563658833503723e-02
2.930000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.620570000000000000e+14 5.001536708787900279e+05 5.001688205631300225e+05 5.002626759104300290e+05 1.417349999999999909e+03 9.978230000000000155e-01 1.950969999999999871e+01 8.452650000000000000e+13 8.206880000000000000e+12 4.628359375000000000e+14 9.254314876843183129e+02 1.196756139397621155e-01 1.295262854546308517e-02
2.940000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 4.688350000000000000e+14 5.001082052268200205e+05 5.001991690317200264e+05 5.004512120538700256e+05 1.263329999999999927e+03 9.984420000000000517e-01 5.475990000000000357e+00 5.704340000000000000e+13 5.114810000000000000e+12 2.622355664062500000e+14 7.668367283413959967e+02 1.082301288843154907e-01 1.228962279856204987e-02
2.950000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.422540000000000000e+14 5.002707405173400184e+05 5.004220848059799755e+05 5.002324039366699872e+05 1.403069999999999936e+03 9.974220000000000308e-01 2.880450000000000088e+01 8.657300000000000000e+13 7.659210000000000000e+12 4.525829296875000000e+14 9.186317153876425436e+02 1.186675429344177246e-01 1.369227748364210129e-02
2.960000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.806480000000000000e+14 5.004050544664000045e+05 5.004185484904900077e+05 5.004141583941300050e+05 1.430500000000000000e+03 9.982290000000000330e-01 4.064269999999999605e+00 8.787980000000000000e+13 7.470730000000000000e+12 4.751299609375000000e+14 9.334715769471832800e+02 1.198577731847763062e-01 1.325592678040266037e-02
2.970000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.686120000000000000e+14 5.000842962154099951e+05 5.002440595349600189e+05 5.003069112467200030e+05 1.422009999999999991e+03 9.981649999999999689e-01 1.134820000000000029e+01 8.552390000000000000e+13 7.924640000000000000e+12 4.735439453125000000e+14 9.324516406520639293e+02 1.116479039192199707e-01 1.294873002916574478e-02
2.980000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.757310000000000000e+14 5.005890786647800123e+05 5.003830522298800061e+05 5.002876281738299876e+05 1.427039999999999964e+03 9.980759999999999632e-01 4.867130000000000400e+00 8.236580000000000000e+13 8.499460000000000000e+12 5.046714062500000000e+14 9.522873221976205969e+02 1.035042554140090942e-01 1.501634903252124786e-02
2.990000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 7.031350000000000000e+14 5.003239175445800065e+05 5.004906389448400005e+05 5.003446648840599810e+05 1.446079999999999927e+03 9.984110000000000484e-01 5.717749999999999666e+00 9.934230000000000000e+13 7.359230000000000000e+12 5.431971093750000000e+14 9.756710629274683697e+02 1.299315541982650757e-01 1.180534996092319489e-02
3.000000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 5.747800000000000000e+14 5.007631692800400197e+05 5.004826671368399984e+05 5.006274827965699951e+05 1.352109999999999900e+03 9.988200000000000411e-01 2.356320000000000192e+00 7.137010000000000000e+13 7.047830000000000000e+12 3.259742968750000000e+14 8.244751185201644148e+02 1.097424328327178955e-01 1.496824342757463455e-02
3.010000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.357270000000000000e+14 5.002387201084800181e+05 5.004694438448100118e+05 5.004212634236200247e+05 1.398299999999999955e+03 9.983459999999999557e-01 -1.000000000000000000e+00 8.373410000000000000e+13 7.218980000000000000e+12 3.990291406250000000e+14 8.812445673989269608e+02 1.161874234676361084e-01 1.380429696291685104e-02
3.020000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.717690000000000000e+14 5.004151642090600217e+05 5.003219534450899810e+05 5.003722029437400051e+05 1.424250000000000000e+03 9.984760000000000302e-01 3.042040000000000077e+00 8.014510000000000000e+13 7.910490000000000000e+12 4.022260546875000000e+14 8.835657655336572134e+02 1.169057115912437439e-01 1.210511382669210434e-02
3.030000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.844660000000000000e+14 5.003222294436999946e+05 5.004792645309300278e+05 5.002954529892299906e+05 1.433160000000000082e+03 9.985159999999999592e-01 3.044270000000000032e+00 8.358450000000000000e+13 7.757720000000000000e+12 4.048215234375000000e+14 8.854576817882676778e+02 1.046500429511070251e-01 1.261561643332242966e-02
3.040000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.404740000000000000e+14 5.006511040658099810e+05 5.005421393118000124e+05 5.003859616470999899e+05 1.401779999999999973e+03 9.985270000000000534e-01 3.388999999999999790e+00 7.686400000000000000e+13 7.332340000000000000e+12 4.057705468750000000e+14 8.861449501636232071e+02 1.020656749606132507e-01 1.308255270123481750e-02
3.050000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 5.856850000000000000e+14 5.004336583581999876e+05 5.005132591902100248e+05 5.005570549144300167e+05 1.360609999999999900e+03 9.977350000000000385e-01 2.151980000000000004e+01 6.990090000000000000e+13 7.679980000000000000e+12 4.167421875000000000e+14 8.939767399405075139e+02 1.059861034154891968e-01 1.585555821657180786e-02
3.060000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.484220000000000000e+14 5.002137803799100220e+05 5.004658753221699735e+05 5.002602934837299981e+05 1.407549999999999955e+03 9.981640000000000512e-01 2.378069999999999951e+01 8.698250000000000000e+13 7.352780000000000000e+12 4.714923046875000000e+14 9.311243091495653061e+02 1.206134930253028870e-01 1.306436210870742798e-02
3.070000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.062670000000000000e+14 5.002453495248400141e+05 5.003836874635299901e+05 5.003388923220500001e+05 1.376359999999999900e+03 9.982330000000000370e-01 1.080649999999999977e+01 7.113140000000000000e+13 7.671500000000000000e+12 3.316216015625000000e+14 8.292021739590505831e+02 9.903793036937713623e-02 1.461130939424037933e-02
3.080000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.800520000000000000e+14 5.005299620702600223e+05 5.004949217334699933e+05 5.005218856602300075e+05 1.430079999999999927e+03 9.982560000000000322e-01 4.982039999999999580e+00 8.749960000000000000e+13 8.010620000000000000e+12 5.108135546875000000e+14 9.560778057505928018e+02 1.207542940974235535e-01 1.324826478958129883e-02
3.090000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.731910000000000000e+14 5.007657147961800219e+05 5.003959001624300145e+05 5.004876720659700222e+05 1.425259999999999991e+03 9.986319999999999641e-01 3.427799999999999958e+00 8.608720000000000000e+13 8.016460000000000000e+12 4.455066406250000000e+14 9.138707443387120293e+02 1.150498092174530029e-01 1.422055903822183609e-02
3.100000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.145020000000000000e+14 5.006057498129900196e+05 5.004224691427099751e+05 5.004528878313099849e+05 1.382569999999999936e+03 9.981299999999999617e-01 -1.000000000000000000e+00 8.605790000000000000e+13 7.128240000000000000e+12 3.194542382812500000e+14 8.189305711861330792e+02 1.174209192395210266e-01 1.215595565736293793e-02
3.110000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 5.973650000000000000e+14 5.003136535058600130e+05 5.005096561839400092e+05 5.005122778840700048e+05 1.369589999999999918e+03 9.987200000000000522e-01 3.335269999999999957e+00 7.806290000000000000e+13 6.593260000000000000e+12 3.853626953125000000e+14 8.711844953583630513e+02 1.152759492397308350e-01 1.279541384428739548e-02
3.120000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.309700000000000000e+14 5.006552995459699887e+05 5.006388191150799976e+05 5.006522010790099739e+05 1.394809999999999945e+03 9.982809999999999739e-01 1.117810000000000059e+01 7.881670000000000000e+13 6.976770000000000000e+12 4.368965234375000000e+14 9.079979580809355184e+02 1.072184294462203979e-01 1.288704387843608856e-02
3.130000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.278160000000000000e+14 5.004665755535900244e+05 5.004050319106099778e+05 5.003838476316999877e+05 1.392480000000000018e+03 9.980459999999999887e-01 3.765060000000000073e+00 8.273160000000000000e+13 6.873800000000000000e+12 4.232048046875000000e+14 8.984864944272407001e+02 1.197557449340820312e-01 1.254803780466318130e-02
3.140000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.715520000000000000e+14 5.004267294273200096e+05 5.004172517317499733e+05 5.005425318054300151e+05 1.424099999999999909e+03 9.977570000000000050e-01 9.541040000000000632e+00 9.111260000000000000e+13 7.662440000000000000e+12 4.755642187500000000e+14 9.337440297945983048e+02 1.209179013967514038e-01 1.346369087696075439e-02
3.150000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.700800000000000000e+14 5.009237348336200230e+05 5.002856324290700140e+05 5.007863260413500248e+05 1.423049999999999955e+03 9.985530000000000239e-01 3.745659999999999989e+00 8.594860000000000000e+13 7.416090000000000000e+12 4.574111718750000000e+14 9.218376565889176391e+02 1.208418980240821838e-01 1.249581947922706604e-02
3.160000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.840770000000000000e+14 5.005480194848700194e+05 5.003546018449100084e+05 5.004564975935299881e+05 1.432890000000000100e+03 9.982600000000000362e-01 5.808029999999999582e+00 8.628690000000000000e+13 7.894030000000000000e+12 5.140335156250000000e+14 9.580511422941274304e+02 1.180227547883987427e-01 1.344119012355804443e-02
3.170000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.251770000000000000e+14 5.003511888709500199e+05 5.002873692570700077e+05 5.002846710565600079e+05 1.390529999999999973e+03 9.981849999999999890e-01 9.109019999999999229e+00 7.899550000000000000e+13 6.697930000000000000e+12 3.760002734375000000e+14 8.641492667199946709e+02 1.157507225871086121e-01 1.299295108765363693e-02
3.180000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.076380000000000000e+14 5.004277059010100202e+05 5.004582291557699791e+05 5.003343025843300275e+05 1.377400000000000091e+03 9.980520000000000502e-01 -1.000000000000000000e+00 7.838990000000000000e+13 7.450330000000000000e+12 3.477962890625000000e+14 8.422626380562231816e+02 1.099704876542091370e-01 1.489636115729808807e-02
3.190000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 5.633800000000000000e+14 5.006591150635199738e+05 5.004347826305199997e+05 5.007673966257200227e+05 1.343119999999999891e+03 9.980909999999999505e-01 4.126199999999999868e+00 7.386630000000000000e+13 6.016410000000000000e+12 3.849814843750000000e+14 8.708872734125482111e+02 1.245738416910171509e-01 1.278611645102500916e-02
3.200000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.856840000000000000e+14 5.005564158744700253e+05 5.005034982112399884e+05 5.003184802458200138e+05 1.434019999999999982e+03 9.977279999999999482e-01 4.482300000000000040e+01 8.843620000000000000e+13 8.195650000000000000e+12 5.065599609375000000e+14 9.533996108487816628e+02 1.181119158864021301e-01 1.421739906072616577e-02
3.210000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.551480000000000000e+14 5.001454000668100198e+05 5.003058980032000109e+05 5.002722445633200114e+05 1.412410000000000082e+03 9.978939999999999477e-01 5.046210000000000306e+00 8.331090000000000000e+13 7.315250000000000000e+12 4.911327734375000000e+14 9.437258203589763070e+02 1.203178018331527710e-01 1.256494317203760147e-02
3.220000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.785430000000000000e+14 5.002780584288599784e+05 5.001204531175700249e+05 5.003424701727299835e+05 1.429019999999999982e+03 9.978120000000000323e-01 4.520170000000000243e+00 8.384440000000000000e+13 8.078110000000000000e+12 4.906543359375000000e+14 9.434301012327980516e+02 1.114523857831954956e-01 1.411781739443540573e-02
3.230000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.083190000000000000e+14 5.002703640771899954e+05 5.003962231719000265e+05 5.004924328430800233e+05 1.377920000000000073e+03 9.983250000000000179e-01 2.498829999999999885e+00 7.588450000000000000e+13 7.031580000000000000e+12 3.632883984375000000e+14 8.544154309738635220e+02 1.176512762904167175e-01 1.245155464857816696e-02
3.240000000000000000e+02 1.280000000000010000e+14 0.000000000000000000e+00 6.188950000000000000e+14 5.004769607151299715e+05 5.001056584189899731e+05 5.003076473404400167e+05 1.385849999999999909e+03 9.980390000000000095e-01 1.029390000000000072e+01 8.603270000000000000e+13 7.075530000000000000e+12 4.511646484375000000e+14 9.176699322119707176e+02 1.239513382315635681e-01 1.292169094085693359e-02
